rotate,8,i,y,y,y,i,y,y,y,,
rotate,-8,x,z,i,i,y,i,i,i,,
rotate,-8,x,x,y,y,y,y,y,y,,
rotate,-8,x,z,i,i,y,i,i,i,,
rotate,-8,x,x,y,y,y,y,y,y,,
rotate,-8,x,z,i,i,y,i,i,i,,
rotate,-8,x,x,y,y,y,y,y,y,,
rotate,-8,x,z,i,i,y,i,i,i,,
rotate,-8,x,x,y,y,y,y,y,y,,
rotate,8,i,y,y,y,i,y,y,y,,
rotate,-8,x,x,y,y,y,y,y,y,,
rotate,8,i,y,y,y,i,y,y,y,,
rotate,-8,x,z,i,i,y,i,i,i,,
rotate,8,i,y,y,y,i,y,y,y,,
rotate,-8,x,z,i,i,y,i,i,i,,
rotate,8,i,y,y,y,i,y,y,y,,
rotate,8,i,z,z,z,i,z,z,z,,
rotate,-8,i,z,y,y,i,z,y,y,,
rotate,8,i,y,x,y,i,y,y,y,,
rotate,-8,x,x,x,y,y,y,y,y,,
rotate,8,i,y,x,y,i,y,y,y,,
rotate,-8,x,x,x,y,y,y,y,y,,
rotate,8,i,y,x,y,i,y,y,y,,
rotate,-8,x,z,i,i,y,i,i,i,,
rotate,-8,x,x,x,y,y,y,y,y,,
rotate,-8,x,z,i,i,y,i,i,i,,
rotate,-8,x,x,x,y,y,y,y,y,,
rotate,8,i,y,x,y,i,y,y,y,,
rotate,-8,x,x,x,y,y,y,y,y,,
rotate,8,x,z,i,i,y,i,i,i,,
rotate,8,i,y,x,y,i,y,y,y,,
rotate,8,x,z,i,i,y,i,i,i,,
rotate,8,i,y,x,y,i,y,y,y,,
