rotate,8,z,x,y,x,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,y,x,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,x,y,,
rotate,-8,z,x,y,x,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,x,y,,
rotate,-8,z,x,y,x,,
rotate,8,z,x,x,y,,
rotate,8,z,y,y,z,,
rotate,8,z,x,x,y,,
rotate,8,z,x,y,x,,
rotate,8,z,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,x,y,,
rotate,-8,z,x,y,x,,
rotate,8,z,x,x,y,,
rotate,-8,z,x,x,y,,
rotate,8,z,x,z,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,z,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,z,y,,
rotate,8,z,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,z,y,,
rotate,-8,z,y,y,z,,
rotate,8,z,x,z,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,z,y,,
rotate,-8,z,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,z,y,,
rotate,-8,z,x,x,y,,
rotate,-8,z,x,z,y,,
rotate,-8,z,x,x,y,,
rotate,-8,z,x,z,y,,
rotate,-8,z,x,x,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,z,y,,
rotate,-8,z,y,y,z,,
rotate,-8,z,x,y,y,,
rotate,-8,x,x,y,z,,
rotate,-8,y,y,x,y,,
rotate,-8,x,x,y,z,,
rotate,8,z,x,y,y,,
rotate,-8,y,y,x,y,,
rotate,-8,x,x,y,z,,
rotate,-8,y,y,x,y,,
rotate,-8,z,x,y,y,,
rotate,-8,y,y,x,y,,
rotate,8,x,x,y,z,,
rotate,-8,y,y,x,y,,
rotate,8,x,x,y,z,,
rotate,-8,z,x,y,y,,
rotate,-8,y,y,x,y,,
rotate,8,x,x,y,z,,
rotate,-8,y,y,x,y,,
rotate,8,x,x,y,z,,
rotate,-8,z,x,y,y,,
rotate,8,x,x,y,z,,
rotate,8,y,y,x,y,,
rotate,8,x,x,y,z,,
rotate,8,z,x,y,y,,
rotate,8,x,x,y,z,,
rotate,-8,y,y,x,y,,
rotate,8,x,x,y,z,,
rotate,-8,z,x,y,y,,
rotate,8,x,x,y,z,,
rotate,-8,y,z,y,x,,
rotate,-8,z,x,i,x,,
rotate,-8,z,z,z,y,,
rotate,-8,z,x,i,x,,
rotate,-8,z,z,z,y,,
